ID	Label	Parent	Definition	Synonym	Xref_DOID	Xref_MESH	Xref_UMLS	Subset	Source_PMIDs	N_Sources
ARDS_POI:01237	Reduced ICU mortality					D007226	C0021370	POI_outcome	10634340|16276167|17133177|15599160	4
ARDS_POI:01238	Solid organ transplantation					D013375	C0037943	POI_context	10634340	1
ARDS_POI:01239	High PEEP with recruitment maneuvers during general anesthesia for open abdominal surgery	ARDS_POI:01066	Use of high positive end-expiratory pressure (12 cm H2O) with recruitment maneuvers during general anesthesia for open abdominal surgery.			D011656	C0032943	POI_intervention	24894577	1
ARDS_POI:01240	High PEEP with recruitment maneuvers during OLV							POI_intervention	24894577	1
ARDS_POI:01241	No difference in postoperative pulmonary complications					D011656	C0032943	POI_outcome	24894577	1
ARDS_POI:01242	Open abdominal surgery context							POI_context	24894577	1
ARDS_POI:01243	General anesthesia context					D000368	C0001926	POI_context	24894577|26174419	2
ARDS_POI:01244	Prevent dependent lung atelectasis							POI_mechanism	24894577	1
ARDS_POI:01245	early use of pulmonary artery catheter	hemodynamic-monitoring-technique	Early use of pulmonary artery catheter in patients with shock and acute respiratory distress syndrome.		DOID:11394	D012128	C0035222	POI_intervention	14645314	1
ARDS_POI:01246	Early use of pulmonary artery catheter					D011253	C0030705	POI_intervention	14645314	1
ARDS_POI:01247	No effect on mortality in ARDS and shock					D012128	C0035222	POI_outcome	14645314	1
ARDS_POI:01248	Shock					D012764	C0036572	POI_context	12441753|14645314	2
ARDS_POI:01249	recombinant human angiotensin-converting enzyme 2 (rhACE2)	ras-signaling-modulator	Recombinant human angiotensin-converting enzyme 2 (rhACE2, GSK2586881) to replete ACE2 and modulate renin-angiotensin system signaling in acute respiratory distress syndrome.	GSK2586881	DOID:11394	D012128	C0035222	POI_intervention	28877748	1
ARDS_POI:01250	rhACE2 (GSK2586881) to replete ACE2							POI_intervention	28877748	1
ARDS_POI:01251	Modulation of RAS peptides							POI_mechanism	28877748	1
ARDS_POI:01252	Reduced lung injury							POI_outcome	28877748	1
ARDS_POI:01253	Ras Signaling Dysregulation Ards	biological-process						POI_mechanism	28877748	1
ARDS_POI:01254	Ace2 Depletion Ards	biological-process						POI_mechanism	28877748	1
ARDS_POI:01255	Ace2 Repletion Lung Injury Attenuation	biological-process						POI_mechanism	28877748	1
ARDS_POI:01256	Allogeneic mesenchymal stromal cells							POI_intervention	30455077	1
ARDS_POI:01257	COVID-19 infection					D046169	C0232591	POI_intervention	33341155	1
ARDS_POI:01258	Increased severe illness							POI_outcome	33341155	1
ARDS_POI:01259	Decreased cardiovascular complications							POI_outcome	33341155	1
ARDS_POI:01260	Decreased need for intubation					D007333	C0021117	POI_outcome	14500259	1
ARDS_POI:01261	Reduced incidence of septic shock					D012486	C0036596	POI_outcome	14500259	1
ARDS_POI:01262	Improved 90-day survival					D013378	C0038351	POI_outcome	14500259|12689847	2
ARDS_POI:01263	Improved hypoxemia and tachypnea							POI_outcome	14500259	1
ARDS_POI:01264	Severe acute hypoxemic respiratory failure							POI_context	14500259	1
ARDS_POI:01265	Prone position placement					D011524		POI_intervention	15547166	1
ARDS_POI:01266	Hypoxemic acute respiratory failure					D006535		POI_intervention	15547166	1
ARDS_POI:01267	Reduced 28-day mortality							POI_outcome	20562702|15547166|26444879	3
ARDS_POI:01268	Reduced 90-day mortality							POI_outcome	15547166	1
ARDS_POI:01269	Reduced duration of mechanical ventilation							POI_outcome	8948561|15547166|10628598|10936141|9556465	5
ARDS_POI:01270	Reduced ventilator-associated pneumonia							POI_outcome	15547166	1
ARDS_POI:01271	Increased pressure sores, selective intubation, and endotracheal tube obstruction							POI_intervention	15547166	1
ARDS_POI:01272	aerosolized synthetic surfactant	ards-treatment	Continuous administration of aerosolized synthetic surfactant (13.5 mg/mL dipalmitoylphosphatidylcholine) for treatment of sepsis-induced ARDS.		DOID:11394	D012128	C0035222	POI_intervention	8618579	1
ARDS_POI:01273	No effect on 30-day survival in ARDS					D012128	C0035222	POI_outcome	8618579	1
ARDS_POI:01274	Improved physiology in ARDS					D012128	C0035222	POI_mechanism	8618579	1
ARDS_POI:01275	Sepsis-induced ARDS					D012128	C0035222	POI_population	8618579	1
ARDS_POI:01276	Surfactant Deficiency In Ards	biological-process						POI_mechanism	8618579	1
ARDS_POI:01277	Surfactant Replacement Physiology Improvement	biological-process						POI_mechanism	8618579	1
ARDS_POI:01278	high-flow oxygen therapy	oxygen-therapy				D015408	C5203670	POI_intervention	27706464|34874419	2
ARDS_POI:01279	Reduced reintubation within 72 hours							POI_outcome	27706464|26975498	2
ARDS_POI:01280	Reduced postextubation respiratory failure within 72 hours							POI_outcome	27706464	1
ARDS_POI:01281	Postextubation context							POI_context	27706464|25003980	2
ARDS_POI:01282	Peak cough flow threshold for extubation/decannulation	extubation-criteria	Ability to generate peak cough flow of at least 160 L/min predicts successful extubation and tracheostomy decannulation in patients with neuromuscular ventilatory insufficiency.					POI_intervention	8989078	1
ARDS_POI:01283	Peak cough flow >160 L/min							POI_intervention	8989078	1
ARDS_POI:01284	Successful extubation and tracheostomy decannulation							POI_outcome	8989078	1
ARDS_POI:01285	Failed extubation/decannulation							POI_outcome	8989078	1
ARDS_POI:01286	Neuromuscular ventilatory insufficiency							POI_population	8989078	1
ARDS_POI:01287	haloperidol for delirium in critical illness	antipsychotic-medication	Intravenous haloperidol with maximum daily dose of 20 mg for treatment of delirium in critically ill patients.			D003693	C0011253	POI_intervention	30346242	1
ARDS_POI:01288	Ziprasidone for delirium in critical illness					D016481	C0042193	POI_intervention	30346242	1
ARDS_POI:01289	Days alive without delirium or coma							POI_outcome	30346242	1
ARDS_POI:01290	Delirium in critical illness					D003693	C0011253	POI_disease	30346242	1
ARDS_POI:01291	Prone ventilation	ventilation-strategy	Ventilation in the prone position for most of the day to improve oxygenation and alveolar recruitment in severe ARDS.		DOID:11394	D012128	C0035222	POI_intervention	16556697	1
ARDS_POI:01292	Reduced ICU mortality in ARDS					D007674	C0022647	POI_outcome	16556697	1
ARDS_POI:01293	Gravity-dependent atelectasis reduction							POI_mechanism	16556697	1
ARDS_POI:01294	Ventilation-perfusion matching improvement							POI_mechanism	16556697	1
ARDS_POI:01295	Severe acute respiratory distress syndrome					D012128	C0035222	POI_context	16556697|23306584|33021684|7956412|7705124|24352484	6
ARDS_POI:01296	Methylprednisolone for severe community-acquired pneumonia	corticosteroid-therapy	Intravenous bolus of 0.5 mg/kg methylprednisolone every 12 hours for 5 days, started within 36 hours of admission, for patients with severe community-acquired pneumonia and high inflammatory response.			D010940	C0034065	POI_intervention	25688779	1
ARDS_POI:01297	Methylprednisolone therapy					D008727	C0025426	POI_intervention	25688779	1
ARDS_POI:01298	Reduced treatment failure in severe pneumonia							POI_outcome	25688779	1
ARDS_POI:01299	Severe community-acquired pneumonia					D010940	C0034065	POI_intervention	25688779	1
ARDS_POI:01300	High inflammatory response							POI_context	25688779	1
ARDS_POI:01301	Cytokine modulation							POI_mechanism	25688779	1
ARDS_POI:01302	Inflammatory Response Attenuation	biological-process						POI_mechanism	25688779	1
ARDS_POI:01303	inflammasome pathway regulation	acute-lung-injury-pathway	The inflammasome pathway and its downstream cytokines play critical roles in ARDS development.		DOID:11394	D012128	C0035222	POI_mechanism	22461369	1
ARDS_POI:01304	Inflammasome activation							POI_mechanism	22461369	1
ARDS_POI:01305	Inflammasome-regulated cytokine production							POI_mechanism	22461369	1
ARDS_POI:01306	Acute lung injury pathogenesis					D012128	C0035222	POI_mechanism	22461369	1
ARDS_POI:01307	Adult respiratory distress syndrome				DOID:11394	D012128	C0035222	POI_disease	22461369|31258917|17482987|30642776|7985891|28940011|10470755	7
ARDS_POI:01308	serial blood lactate measurements	vital-sign-monitoring	Serial monitoring of blood lactate levels to assess patient response to therapy and guide management of acutely ill patients.	lactate kinetics		D007790	C0023007	POI_intervention	27520452	1
ARDS_POI:01309	Mortality prediction							POI_outcome	27520452	1
ARDS_POI:01310	Guide therapy							POI_outcome	27520452	1
ARDS_POI:01311	Acute illness							POI_context	27520452	1
ARDS_POI:01312	Rosuvastatin for sepsis-associated ARDS	statin-therapy	Rosuvastatin, a 3-hydroxy-3-methylglutaryl coenzyme A reductase inhibitor, administered to critically ill patients with sepsis-associated acute respiratory distress syndrome.		DOID:11394	D012128	C0035222	POI_intervention	24835849	1
ARDS_POI:01313	Rosuvastatin for ARDS					D012345	C0123456	POI_intervention	24835849	1
ARDS_POI:01314	No benefit on 60-day mortality							POI_outcome	24835849	1
ARDS_POI:01315	Fewer organ failure-free days							POI_outcome	24835849	1
ARDS_POI:01316	Sepsis-associated ARDS					D012128	C0035222	POI_context	27741949|24835849	2
ARDS_POI:01317	Inflammation Modulation	biological-process						POI_mechanism	24835849	1
ARDS_POI:01318	Organ Dysfunction Prevention	biological-process						POI_mechanism	24835849	1
ARDS_POI:01319	Inflammatory cytokine signaling in ARDS	inflammatory-pathway-modulation	Persistent inflammatory cytokine signaling (IL-1beta, IL-8, ENA-78) is a proposed mechanism driving the persistent inflammatory process and severity of ARDS.		DOID:11394	D012128	C0035222	POI_mechanism	8810593	1
ARDS_POI:01320	Lung inflammation in ARDS					D012128	C0035222	POI_mechanism	8810593	1
ARDS_POI:01321	Inflammatory cytokine signaling							POI_mechanism	8810593	1
ARDS_POI:01322	Persistent inflammation in ARDS					D012128	C0035222	POI_mechanism	8810593	1
ARDS_POI:01323	ARDS severity					D012128	C0035222	POI_outcome	9847275|8810593	2
ARDS_POI:01324	Anakinra early treatment of COVID-19	IL-1-antagonist-therapy	Early treatment with anakinra, an IL-1α/β inhibitor, in COVID-19 patients at risk of progressing to respiratory failure as identified by elevated plasma suPAR levels.		DOID:0080600	D000086382	C5203912	POI_intervention	34480127	1
ARDS_POI:01325	Anakinra early treatment of COVID-19							POI_intervention	34480127	1
ARDS_POI:01326	Reduced worse clinical status on WHO-CPS at day 28							POI_outcome	34480127	1
ARDS_POI:01327	Shorter hospital stay							POI_outcome	34480127	1
ARDS_POI:01328	Reduced lung injury development					D011656	C0032943	POI_outcome	20055989	1
ARDS_POI:01329	Reduced plasma IL-6 levels							POI_outcome	20055989	1
ARDS_POI:01330	Without acute lung injury							POI_context	20055989	1
ARDS_POI:01331	Superior vena caval collapsibility measurement	fluid-responsiveness-evaluation	Measurement of superior vena caval collapsibility as an index of fluid responsiveness in septic shock patients on mechanical ventilation.			D012359	C0036802	POI_intervention	15375649	1
ARDS_POI:01332	Superior vena caval collapsibility measurement							POI_intervention	15375649	1
ARDS_POI:01333	Fluid responsiveness diagnosis							POI_outcome	15375649	1
ARDS_POI:01334	Septic shock					D012359	C0036802	POI_population	15375649|32353418|28219612|32410714|12626999|10559099	6
ARDS_POI:01335	Septic shock-induced hypovolemia							POI_mechanism	15375649	1
ARDS_POI:01336	SVC collapse due to ventricular underfilling							POI_mechanism	15375649	1
ARDS_POI:01337	Respiratory Variation Pleural Pressure	biological-process						POI_mechanism	15375649	1
ARDS_POI:01338	Helmet noninvasive ventilation	ARDS_POI:01232	Continuous helmet noninvasive ventilation with PEEP 10-12 cmH2O and pressure support 10-12 cmH2O for at least 48 hours, followed by high-flow nasal oxygen, in patients with COVID-19 and moderate to severe hypoxemic respiratory failure.		DOID:11394	D012128	C0035222	POI_intervention	33764378	1
ARDS_POI:01339	Reduced endotracheal intubation within 28 days							POI_outcome	33764378	1
ARDS_POI:01340	Days free of respiratory support within 28 days							POI_outcome	33764378	1
ARDS_POI:01341	Hypoxemic respiratory failure					D012128	C0035222	POI_context	33764378	1
ARDS_POI:01342	simvastatin for ARDS	pharmacologic-ARDS-treatment	Oral simvastatin 80mg daily for up to 28 days in patients with acute respiratory distress syndrome.		DOID:11394	D012128	C0035222	POI_intervention	25268516	1
ARDS_POI:01343	Simvastatin					D018161	C0037226	POI_intervention	25268516	1
ARDS_POI:01344	No improvement in ARDS outcomes					D012128	C0035222	POI_outcome	25268516	1
ARDS_POI:01345	Haematological cancer					D006425	C0023418	POI_population	19200368	1
ARDS_POI:01346	Solid tumour cancer					D009369	C0006826	POI_population	19200368	1
ARDS_POI:01347	Increased severe illness, ARDS, sepsis, renal failure							POI_outcome	19200368	1
ARDS_POI:01348	Increased hospital mortality					D008288	C0027051	POI_outcome	16374174|19200368|16521268	3
ARDS_POI:01349	Similar outcomes to non-cancer ICU patients							POI_outcome	19200368	1
ARDS_POI:01350	Cancer patients					D009369	C0006826	POI_population	19200368|11373414|18090351	3
ARDS_POI:01351	ICU admission					D007333	C0021300	POI_context	32255382|19200368	2
ARDS_POI:01352	Alveolar inflammation and fibrosis in early ARDS	respiratory-system-disease	The alveolar space is the site of intense inflammatory and profibrotic reactions in the early phase of acute respiratory distress syndrome.		DOID:11394	D012128	C0035222	POI_mechanism	10075054	1
ARDS_POI:01353	Alveolar inflammation in early ARDS							POI_mechanism	10075054	1
ARDS_POI:01354	Alveolar fibrosis in early ARDS							POI_mechanism	10075054	1
ARDS_POI:01355	Conservative or deresuscitative fluid strategy							POI_intervention	27734109	1
ARDS_POI:01356	Increased ventilator-free days							POI_outcome	27734109|18434379	2
ARDS_POI:01357	No effect on mortality							POI_outcome	10852771|27734109	2
ARDS_POI:01358	Systemic inflammatory response syndrome							POI_disease	27734109	1
ARDS_POI:01359	Long-term impairments after critical illness							POI_disease	32947467	1
ARDS_POI:01360	Fluid overload							POI_intervention	33009098	1
ARDS_POI:01361	Cumulative positive fluid balance							POI_intervention	33009098	1
ARDS_POI:01362	Fluid overload after 3 days							POI_intervention	33009098	1
ARDS_POI:01363	Cumulative positive fluid balance after 3 days							POI_intervention	33009098	1
ARDS_POI:01364	Increased mortality					D008874	C0027051	POI_outcome	33009098|27018314|14991090|21376523	4
ARDS_POI:01365	Increased mortality in acute kidney injury					D058186	C0022660	POI_outcome	33009098	1
ARDS_POI:01366	Increased mortality in surgical patients							POI_outcome	33009098	1
ARDS_POI:01367	Increased mortality in sepsis					D012582	C0036600	POI_outcome	33009098	1
ARDS_POI:01368	Acute kidney injury					D058186	C0022660	POI_context	33009098|32410714|32631393	3
ARDS_POI:01369	Surgery					D013577	C0038303	POI_context	33009098	1
